Date,Health_District,Sex,Cases,Hospitalized,Deaths,State
2020-06-13,Cumberland Plateau,Male,16,1,0,Virginia
2020-06-13,Eastern Shore,Female,629,49,22,Virginia
2020-06-13,Lord Fairfax,Not Reported,15,0,0,Virginia
2020-06-13,Rappahannock,Not Reported,16,1,0,Virginia
2020-06-13,Central Shenandoah,Not Reported,0,0,0,Virginia
2020-06-13,Peninsula,Male,345,62,12,Virginia
2020-06-13,Norfolk,Male,328,40,6,Virginia
2020-06-13,Alexandria,Female,1098,100,26,Virginia
2020-06-13,Lenowisco,Male,24,8,3,Virginia
2020-06-13,Pittsylvania-Danville,Female,74,16,2,Virginia
2020-06-13,New River,Not Reported,3,0,0,Virginia
2020-06-13,Chesterfield,Not Reported,74,0,1,Virginia
2020-06-13,Loudoun,Male,1663,107,29,Virginia
2020-06-13,Rappahannock Rapidan,Female,645,38,6,Virginia
2020-06-13,Piedmont,Female,242,32,3,Virginia
2020-06-13,Richmond,Male,915,109,21,Virginia
2020-06-13,Crater,Female,491,65,14,Virginia
2020-06-13,Portsmouth,Female,176,33,6,Virginia
2020-06-13,Arlington,Not Reported,10,1,0,Virginia
2020-06-13,Mount Rogers,Not Reported,3,0,0,Virginia
2020-06-13,Thomas Jefferson,Not Reported,7,0,0,Virginia
2020-06-13,Three Rivers,Not Reported,18,0,0,Virginia
2020-06-13,Hampton,Male,109,23,3,Virginia
2020-06-13,Alleghany,Male,121,17,5,Virginia
2020-06-13,Roanoke,Female,140,5,8,Virginia
2020-06-13,Loudoun,Not Reported,21,0,3,Virginia
2020-06-13,Fairfax,Female,6603,651,216,Virginia
2020-06-13,Western Tidewater,Male,351,49,26,Virginia
2020-06-13,Peninsula,Not Reported,4,0,0,Virginia
2020-06-13,New River,Male,71,11,4,Virginia
2020-06-13,Central Shenandoah,Male,828,66,15,Virginia
2020-06-13,Southside,Male,102,22,10,Virginia
2020-06-13,Chesterfield,Male,1116,68,29,Virginia
2020-06-13,Arlington,Female,1152,181,60,Virginia
2020-06-13,Rappahannock,Male,992,107,19,Virginia
2020-06-13,Central Virginia,Male,139,9,4,Virginia
2020-06-13,Alleghany,Not Reported,3,0,0,Virginia
2020-06-13,Henrico,Male,1001,123,68,Virginia
2020-06-13,Thomas Jefferson,Male,329,38,10,Virginia
2020-06-13,Lord Fairfax,Male,823,75,30,Virginia
2020-06-13,Three Rivers,Male,395,16,2,Virginia
2020-06-13,Richmond,Not Reported,44,2,2,Virginia
2020-06-13,Pittsylvania-Danville,Male,59,16,1,Virginia
2020-06-13,Portsmouth,Not Reported,3,0,0,Virginia
2020-06-13,Norfolk,Not Reported,2,0,0,Virginia
2020-06-13,Chesapeake,Male,289,50,9,Virginia
2020-06-13,Chickahominy,Female,313,47,15,Virginia
2020-06-13,Prince William,Male,4129,410,74,Virginia
2020-06-13,Eastern Shore,Not Reported,3,0,0,Virginia
2020-06-13,Eastern Shore,Male,623,44,19,Virginia
2020-06-13,Rappahannock Rapidan,Male,677,62,11,Virginia
2020-06-13,Henrico,Not Reported,9,0,1,Virginia
2020-06-13,Cumberland Plateau,Female,19,1,0,Virginia
2020-06-13,West Piedmont,Male,159,19,3,Virginia
2020-06-13,Hampton,Not Reported,2,0,0,Virginia
2020-06-13,Alexandria,Not Reported,8,0,0,Virginia
2020-06-13,Western Tidewater,Not Reported,2,0,0,Virginia
2020-06-13,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-06-13,Virginia Beach,Male,416,58,16,Virginia
2020-06-13,Alleghany,Female,139,10,9,Virginia
2020-06-13,Lenowisco,Female,21,8,1,Virginia
2020-06-13,Virginia Beach,Not Reported,6,0,0,Virginia
2020-06-13,Western Tidewater,Female,346,29,19,Virginia
2020-06-13,Mount Rogers,Male,248,43,13,Virginia
2020-06-13,Lord Fairfax,Female,888,71,31,Virginia
2020-06-13,Piedmont,Not Reported,1,0,0,Virginia
2020-06-13,Alexandria,Male,1045,123,22,Virginia
2020-06-13,Pittsylvania-Danville,Not Reported,1,0,0,Virginia
2020-06-13,West Piedmont,Not Reported,6,0,0,Virginia
2020-06-13,Loudoun,Female,1700,97,39,Virginia
2020-06-13,Hampton,Female,127,14,2,Virginia
2020-06-13,Henrico,Female,1254,114,67,Virginia
2020-06-13,Prince William,Not Reported,95,1,0,Virginia
2020-06-13,Chickahominy,Male,241,51,19,Virginia
2020-06-13,Rappahannock Rapidan,Not Reported,32,2,1,Virginia
2020-06-13,Peninsula,Female,409,59,21,Virginia
2020-06-13,Lenowisco,Not Reported,0,0,0,Virginia
2020-06-13,Crater,Not Reported,17,3,0,Virginia
2020-06-13,Chickahominy,Not Reported,7,1,0,Virginia
2020-06-13,Portsmouth,Male,196,24,6,Virginia
2020-06-13,New River,Female,75,7,0,Virginia
2020-06-13,Rappahannock,Female,1097,81,9,Virginia
2020-06-13,Central Virginia,Female,130,8,0,Virginia
2020-06-13,Roanoke,Not Reported,6,0,0,Virginia
2020-06-13,West Piedmont,Female,162,14,2,Virginia
2020-06-13,Mount Rogers,Female,312,20,9,Virginia
2020-06-13,Piedmont,Male,641,39,4,Virginia
2020-06-13,Chesterfield,Female,1157,59,26,Virginia
2020-06-13,Fairfax,Male,6399,834,216,Virginia
2020-06-13,Crater,Male,720,45,7,Virginia
2020-06-13,Central Virginia,Not Reported,0,0,0,Virginia
2020-06-13,Prince William,Female,4043,330,64,Virginia
2020-06-13,Virginia Beach,Female,468,50,11,Virginia
2020-06-13,Norfolk,Female,330,40,1,Virginia
2020-06-13,Three Rivers,Female,168,30,7,Virginia
2020-06-13,Arlington,Male,1176,218,65,Virginia
2020-06-13,Central Shenandoah,Female,955,75,17,Virginia
2020-06-13,Southside,Female,204,23,16,Virginia
2020-06-12,Southside,Not Reported,3,0,0,Virginia
2020-06-12,Chesapeake,Female,363,50,7,Virginia
2020-06-12,Richmond,Female,843,76,6,Virginia
2020-06-12,Roanoke,Male,103,6,2,Virginia
2020-06-12,Fairfax,Not Reported,138,5,4,Virginia
2020-06-12,Thomas Jefferson,Female,357,43,9,Virginia
2020-06-12,Chesapeake,Not Reported,1,0,0,Virginia
2020-06-12,Cumberland Plateau,Male,16,1,0,Virginia
2020-06-12,Eastern Shore,Female,627,49,22,Virginia
2020-06-12,Lord Fairfax,Not Reported,15,0,0,Virginia
2020-06-12,Rappahannock,Not Reported,10,1,0,Virginia
2020-06-12,Central Shenandoah,Not Reported,0,0,0,Virginia
2020-06-12,Peninsula,Male,338,62,12,Virginia
2020-06-12,Norfolk,Male,321,40,6,Virginia
2020-06-12,Alexandria,Female,1089,100,26,Virginia
2020-06-12,Lenowisco,Male,24,8,3,Virginia
2020-06-12,Pittsylvania-Danville,Female,67,16,2,Virginia
2020-06-12,New River,Not Reported,3,0,0,Virginia
2020-06-12,Chesterfield,Not Reported,73,0,1,Virginia
2020-06-12,Loudoun,Male,1626,107,29,Virginia
2020-06-12,Rappahannock Rapidan,Female,641,37,6,Virginia
2020-06-12,Piedmont,Female,239,31,3,Virginia
2020-06-12,Richmond,Male,904,108,20,Virginia
2020-06-12,Crater,Female,488,65,14,Virginia
2020-06-12,Portsmouth,Female,176,33,6,Virginia
2020-06-12,Arlington,Not Reported,10,1,0,Virginia
2020-06-12,Mount Rogers,Not Reported,4,1,1,Virginia
2020-06-12,Thomas Jefferson,Not Reported,7,0,0,Virginia
2020-06-12,Three Rivers,Not Reported,18,0,0,Virginia
2020-06-12,Hampton,Male,107,23,3,Virginia
2020-06-12,Alleghany,Male,120,17,5,Virginia
2020-06-12,Roanoke,Female,138,5,8,Virginia
2020-06-12,Loudoun,Not Reported,21,0,3,Virginia
2020-06-12,Fairfax,Female,6560,649,216,Virginia
2020-06-12,Western Tidewater,Male,348,49,26,Virginia
2020-06-12,Peninsula,Not Reported,4,0,0,Virginia
2020-06-12,New River,Male,71,11,4,Virginia
2020-06-12,Central Shenandoah,Male,820,66,15,Virginia
2020-06-12,Southside,Male,101,22,10,Virginia
2020-06-12,Chesterfield,Male,1098,68,29,Virginia
2020-06-12,Arlington,Female,1143,182,60,Virginia
2020-06-12,Rappahannock,Male,975,106,19,Virginia
2020-06-12,Central Virginia,Male,138,9,4,Virginia
2020-06-12,Alleghany,Not Reported,3,0,0,Virginia
2020-06-12,Henrico,Male,986,120,68,Virginia
2020-06-12,Thomas Jefferson,Male,321,38,10,Virginia
2020-06-12,Lord Fairfax,Male,822,75,30,Virginia
2020-06-12,Three Rivers,Male,391,16,2,Virginia
2020-06-12,Richmond,Not Reported,42,2,2,Virginia
2020-06-12,Pittsylvania-Danville,Male,55,15,1,Virginia
2020-06-12,Portsmouth,Not Reported,3,0,0,Virginia
2020-06-12,Norfolk,Not Reported,2,0,0,Virginia
2020-06-12,Chesapeake,Male,286,50,9,Virginia
2020-06-12,Chickahominy,Female,310,46,15,Virginia
2020-06-12,Prince William,Male,4095,410,74,Virginia
2020-06-12,Eastern Shore,Not Reported,3,0,0,Virginia
2020-06-12,Eastern Shore,Male,620,44,19,Virginia
2020-06-12,Rappahannock Rapidan,Male,667,60,11,Virginia
2020-06-12,Henrico,Not Reported,8,0,1,Virginia
2020-06-12,Cumberland Plateau,Female,19,1,0,Virginia
2020-06-12,West Piedmont,Male,159,19,3,Virginia
2020-06-12,Hampton,Not Reported,2,0,0,Virginia
2020-06-12,Alexandria,Not Reported,8,0,0,Virginia
2020-06-12,Western Tidewater,Not Reported,2,0,0,Virginia
2020-06-12,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-06-12,Virginia Beach,Male,405,58,16,Virginia
2020-06-12,Alleghany,Female,139,10,9,Virginia
2020-06-12,Lenowisco,Female,21,8,1,Virginia
2020-06-12,Virginia Beach,Not Reported,6,0,0,Virginia
2020-06-12,Western Tidewater,Female,344,29,19,Virginia
2020-06-12,Mount Rogers,Male,242,42,11,Virginia
2020-06-12,Lord Fairfax,Female,880,71,31,Virginia
2020-06-12,Piedmont,Not Reported,1,0,0,Virginia
2020-06-12,Alexandria,Male,1037,123,22,Virginia
2020-06-12,Pittsylvania-Danville,Not Reported,1,0,0,Virginia
2020-06-12,West Piedmont,Not Reported,6,0,0,Virginia
2020-06-12,Loudoun,Female,1674,97,39,Virginia
2020-06-12,Hampton,Female,125,14,2,Virginia
2020-06-12,Henrico,Female,1240,113,67,Virginia
2020-06-12,Prince William,Not Reported,95,1,0,Virginia
2020-06-12,Chickahominy,Male,239,50,19,Virginia
2020-06-12,Rappahannock Rapidan,Not Reported,32,2,1,Virginia
2020-06-12,Peninsula,Female,397,59,21,Virginia
2020-06-12,Lenowisco,Not Reported,0,0,0,Virginia
2020-06-12,Crater,Not Reported,17,3,0,Virginia
2020-06-12,Chickahominy,Not Reported,7,1,0,Virginia
2020-06-12,Portsmouth,Male,196,24,6,Virginia
2020-06-12,New River,Female,74,7,0,Virginia
2020-06-12,Rappahannock,Female,1038,81,7,Virginia
2020-06-12,Central Virginia,Female,129,8,0,Virginia
2020-06-12,Roanoke,Not Reported,6,0,0,Virginia
2020-06-12,West Piedmont,Female,161,14,2,Virginia
2020-06-12,Mount Rogers,Female,300,17,8,Virginia
2020-06-12,Piedmont,Male,640,39,4,Virginia
2020-06-12,Chesterfield,Female,1145,59,26,Virginia
2020-06-12,Fairfax,Male,6364,832,216,Virginia
2020-06-12,Crater,Male,704,45,7,Virginia
2020-06-12,Central Virginia,Not Reported,0,0,0,Virginia
2020-06-12,Prince William,Female,3990,330,64,Virginia
2020-06-12,Virginia Beach,Female,458,49,11,Virginia
2020-06-12,Norfolk,Female,320,40,1,Virginia
2020-06-12,Three Rivers,Female,168,30,7,Virginia
2020-06-12,Arlington,Male,1168,215,65,Virginia
2020-06-12,Central Shenandoah,Female,945,74,17,Virginia
2020-06-12,Southside,Female,203,23,16,Virginia
2020-06-10,Southside,Not Reported,3,0,0,Virginia
2020-06-10,Chesapeake,Female,354,50,7,Virginia
2020-06-10,Richmond,Female,805,76,5,Virginia
2020-06-10,Roanoke,Male,94,6,2,Virginia
2020-06-10,Fairfax,Not Reported,140,5,7,Virginia
2020-06-10,Thomas Jefferson,Female,349,42,9,Virginia
2020-06-10,Chesapeake,Not Reported,1,0,0,Virginia
2020-06-10,Cumberland Plateau,Male,16,1,0,Virginia
2020-06-10,Eastern Shore,Female,622,47,21,Virginia
2020-06-10,Lord Fairfax,Not Reported,13,0,0,Virginia
2020-06-10,Rappahannock,Not Reported,10,1,0,Virginia
2020-06-10,Central Shenandoah,Not Reported,0,0,0,Virginia
2020-06-10,Peninsula,Male,325,62,12,Virginia
2020-06-10,Norfolk,Male,307,37,6,Virginia
2020-06-10,Alexandria,Female,1085,96,26,Virginia
2020-06-10,Lenowisco,Male,24,8,3,Virginia
2020-06-10,Pittsylvania-Danville,Female,64,16,2,Virginia
2020-06-10,New River,Not Reported,3,0,0,Virginia
2020-06-10,Chesterfield,Not Reported,72,0,1,Virginia
2020-06-10,Loudoun,Male,1581,107,29,Virginia
2020-06-10,Rappahannock Rapidan,Female,636,37,6,Virginia
2020-06-10,Piedmont,Female,227,28,3,Virginia
2020-06-10,Richmond,Male,861,106,19,Virginia
2020-06-10,Crater,Female,463,61,14,Virginia
2020-06-10,Portsmouth,Female,169,32,5,Virginia
2020-06-10,Arlington,Not Reported,9,1,0,Virginia
2020-06-10,Mount Rogers,Not Reported,4,1,1,Virginia
2020-06-10,Thomas Jefferson,Not Reported,6,0,0,Virginia
2020-06-10,Three Rivers,Not Reported,18,0,0,Virginia
2020-06-10,Hampton,Male,106,23,3,Virginia
2020-06-10,Alleghany,Male,113,16,5,Virginia
2020-06-10,Roanoke,Female,127,4,8,Virginia
2020-06-10,Loudoun,Not Reported,20,0,4,Virginia
2020-06-10,Fairfax,Female,6481,644,212,Virginia
2020-06-10,Western Tidewater,Male,343,49,26,Virginia
2020-06-10,Peninsula,Not Reported,4,0,0,Virginia
2020-06-10,New River,Male,69,11,4,Virginia
2020-06-10,Central Shenandoah,Male,808,65,15,Virginia
2020-06-10,Southside,Male,97,21,10,Virginia
2020-06-10,Chesterfield,Male,1032,62,28,Virginia
2020-06-10,Arlington,Female,1136,179,60,Virginia
2020-06-10,Rappahannock,Male,945,103,17,Virginia
2020-06-10,Central Virginia,Male,135,9,4,Virginia
2020-06-10,Alleghany,Not Reported,1,0,0,Virginia
2020-06-10,Henrico,Male,957,118,68,Virginia
2020-06-10,Thomas Jefferson,Male,314,36,10,Virginia
2020-06-10,Lord Fairfax,Male,796,70,30,Virginia
2020-06-10,Three Rivers,Male,389,15,2,Virginia
2020-06-10,Richmond,Not Reported,43,2,2,Virginia
2020-06-10,Pittsylvania-Danville,Male,52,14,1,Virginia
2020-06-10,Portsmouth,Not Reported,3,0,0,Virginia
2020-06-10,Norfolk,Not Reported,2,0,0,Virginia
2020-06-10,Chesapeake,Male,267,48,8,Virginia
2020-06-10,Chickahominy,Female,298,46,15,Virginia
2020-06-10,Prince William,Male,4027,383,72,Virginia
2020-06-10,Eastern Shore,Not Reported,3,0,0,Virginia
2020-06-10,Eastern Shore,Male,618,42,19,Virginia
2020-06-10,Rappahannock Rapidan,Male,656,59,11,Virginia
2020-06-10,Henrico,Not Reported,8,0,1,Virginia
2020-06-10,Cumberland Plateau,Female,19,1,0,Virginia
2020-06-10,West Piedmont,Male,151,17,3,Virginia
2020-06-10,Hampton,Not Reported,2,0,0,Virginia
2020-06-10,Alexandria,Not Reported,8,0,0,Virginia
2020-06-10,Western Tidewater,Not Reported,2,0,0,Virginia
2020-06-10,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-06-10,Virginia Beach,Male,388,58,16,Virginia
2020-06-10,Alleghany,Female,136,9,9,Virginia
2020-06-10,Lenowisco,Female,21,8,1,Virginia
2020-06-10,Virginia Beach,Not Reported,6,0,0,Virginia
2020-06-10,Western Tidewater,Female,336,28,19,Virginia
2020-06-10,Mount Rogers,Male,223,36,10,Virginia
2020-06-10,Lord Fairfax,Female,866,67,30,Virginia
2020-06-10,Piedmont,Not Reported,1,0,0,Virginia
2020-06-10,Alexandria,Male,1034,122,22,Virginia
2020-06-10,Pittsylvania-Danville,Not Reported,1,0,0,Virginia
2020-06-10,West Piedmont,Not Reported,6,0,0,Virginia
2020-06-10,Loudoun,Female,1628,94,36,Virginia
2020-06-10,Hampton,Female,125,14,2,Virginia
2020-06-10,Henrico,Female,1205,111,66,Virginia
2020-06-10,Prince William,Not Reported,90,1,0,Virginia
2020-06-10,Chickahominy,Male,234,49,19,Virginia
2020-06-10,Rappahannock Rapidan,Not Reported,32,2,1,Virginia
2020-06-10,Peninsula,Female,381,58,21,Virginia
2020-06-10,Lenowisco,Not Reported,0,0,0,Virginia
2020-06-10,Crater,Not Reported,17,2,0,Virginia
2020-06-10,Chickahominy,Not Reported,7,1,0,Virginia
2020-06-10,Portsmouth,Male,192,24,6,Virginia
2020-06-10,New River,Female,74,7,0,Virginia
2020-06-10,Rappahannock,Female,995,76,6,Virginia
2020-06-10,Central Virginia,Female,118,8,0,Virginia
2020-06-10,Roanoke,Not Reported,1,0,0,Virginia
2020-06-10,West Piedmont,Female,155,12,2,Virginia
2020-06-10,Mount Rogers,Female,279,15,8,Virginia
2020-06-10,Piedmont,Male,629,35,4,Virginia
2020-06-10,Chesterfield,Female,1091,55,26,Virginia
2020-06-10,Fairfax,Male,6315,829,213,Virginia
2020-06-10,Crater,Male,659,45,7,Virginia
2020-06-10,Central Virginia,Not Reported,0,0,0,Virginia
2020-06-10,Prince William,Female,3911,311,64,Virginia
2020-06-10,Virginia Beach,Female,438,49,11,Virginia
2020-06-10,Norfolk,Female,310,37,1,Virginia
2020-06-10,Three Rivers,Female,163,28,7,Virginia
2020-06-10,Arlington,Male,1154,216,64,Virginia
2020-06-10,Central Shenandoah,Female,932,73,17,Virginia
2020-06-10,Southside,Female,201,23,16,Virginia
2020-06-09,Southside,Not Reported,3,0,0,Virginia
2020-06-09,Chesapeake,Female,352,50,7,Virginia
2020-06-09,Richmond,Female,792,74,5,Virginia
2020-06-09,Roanoke,Male,90,6,2,Virginia
2020-06-09,Fairfax,Not Reported,142,6,7,Virginia
2020-06-09,Thomas Jefferson,Female,342,41,9,Virginia
2020-06-09,Chesapeake,Not Reported,1,0,0,Virginia
2020-06-09,Cumberland Plateau,Male,16,1,0,Virginia
2020-06-09,Eastern Shore,Female,620,46,21,Virginia
2020-06-09,Lord Fairfax,Not Reported,14,0,0,Virginia
2020-06-09,Rappahannock,Not Reported,11,1,0,Virginia
2020-06-09,Central Shenandoah,Not Reported,0,0,0,Virginia
2020-06-09,Peninsula,Male,318,62,12,Virginia
2020-06-09,Norfolk,Male,301,37,6,Virginia
2020-06-09,Alexandria,Female,1084,95,25,Virginia
2020-06-09,Lenowisco,Male,24,8,3,Virginia
2020-06-09,Pittsylvania-Danville,Female,64,16,2,Virginia
2020-06-09,New River,Not Reported,3,0,0,Virginia
2020-06-09,Chesterfield,Not Reported,72,0,1,Virginia
2020-06-09,Loudoun,Male,1556,102,28,Virginia
2020-06-09,Rappahannock Rapidan,Female,630,37,6,Virginia
2020-06-09,Piedmont,Female,218,25,3,Virginia
2020-06-09,Richmond,Male,848,104,19,Virginia
2020-06-09,Crater,Female,458,61,14,Virginia
2020-06-09,Portsmouth,Female,164,28,5,Virginia
2020-06-09,Arlington,Not Reported,11,1,0,Virginia
2020-06-09,Mount Rogers,Not Reported,4,1,1,Virginia
2020-06-09,Thomas Jefferson,Not Reported,6,0,0,Virginia
2020-06-09,Three Rivers,Not Reported,19,0,0,Virginia
2020-06-09,Hampton,Male,105,22,3,Virginia
2020-06-09,Alleghany,Male,108,16,5,Virginia
2020-06-09,Roanoke,Female,117,4,8,Virginia
2020-06-09,Loudoun,Not Reported,20,0,4,Virginia
2020-06-09,Fairfax,Female,6446,639,212,Virginia
2020-06-09,Western Tidewater,Male,340,49,26,Virginia
2020-06-09,Peninsula,Not Reported,4,0,0,Virginia
2020-06-09,New River,Male,69,11,3,Virginia
2020-06-09,Central Shenandoah,Male,808,64,15,Virginia
2020-06-09,Southside,Male,97,21,10,Virginia
2020-06-09,Chesterfield,Male,1008,54,28,Virginia
2020-06-09,Arlington,Female,1125,178,60,Virginia
2020-06-09,Rappahannock,Male,934,102,17,Virginia
2020-06-09,Central Virginia,Male,136,9,4,Virginia
2020-06-09,Alleghany,Not Reported,1,0,0,Virginia
2020-06-09,Henrico,Male,952,114,68,Virginia
2020-06-09,Thomas Jefferson,Male,307,36,10,Virginia
2020-06-09,Lord Fairfax,Male,787,69,30,Virginia
2020-06-09,Three Rivers,Male,387,15,2,Virginia
2020-06-09,Richmond,Not Reported,46,2,2,Virginia
2020-06-09,Pittsylvania-Danville,Male,50,12,1,Virginia
2020-06-09,Portsmouth,Not Reported,3,0,0,Virginia
2020-06-09,Norfolk,Not Reported,2,0,0,Virginia
2020-06-09,Chesapeake,Male,264,47,8,Virginia
2020-06-09,Chickahominy,Female,294,46,15,Virginia
2020-06-09,Prince William,Male,4008,379,72,Virginia
2020-06-09,Eastern Shore,Not Reported,3,0,0,Virginia
2020-06-09,Eastern Shore,Male,618,42,19,Virginia
2020-06-09,Rappahannock Rapidan,Male,657,57,11,Virginia
2020-06-09,Henrico,Not Reported,8,0,1,Virginia
2020-06-09,Cumberland Plateau,Female,19,1,0,Virginia
2020-06-09,West Piedmont,Male,147,17,3,Virginia
2020-06-09,Hampton,Not Reported,2,0,0,Virginia
2020-06-09,Alexandria,Not Reported,8,0,0,Virginia
2020-06-09,Western Tidewater,Not Reported,3,0,0,Virginia
2020-06-09,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-06-09,Virginia Beach,Male,384,56,16,Virginia
2020-06-09,Alleghany,Female,134,9,9,Virginia
2020-06-09,Lenowisco,Female,21,8,1,Virginia
2020-06-09,Virginia Beach,Not Reported,6,0,0,Virginia
2020-06-09,Western Tidewater,Female,333,28,19,Virginia
2020-06-09,Mount Rogers,Male,209,33,9,Virginia
2020-06-09,Lord Fairfax,Female,861,67,30,Virginia
2020-06-09,Piedmont,Not Reported,1,0,0,Virginia
2020-06-09,Alexandria,Male,1033,121,22,Virginia
2020-06-09,Pittsylvania-Danville,Not Reported,1,0,0,Virginia
2020-06-09,West Piedmont,Not Reported,6,0,0,Virginia
2020-06-09,Loudoun,Female,1604,94,35,Virginia
2020-06-09,Hampton,Female,124,14,2,Virginia
2020-06-09,Henrico,Female,1202,109,66,Virginia
2020-06-09,Prince William,Not Reported,92,1,0,Virginia
2020-06-09,Chickahominy,Male,231,48,19,Virginia
2020-06-09,Rappahannock Rapidan,Not Reported,32,2,1,Virginia
2020-06-09,Peninsula,Female,373,58,21,Virginia
2020-06-09,Lenowisco,Not Reported,0,0,0,Virginia
2020-06-09,Crater,Not Reported,17,2,0,Virginia
2020-06-09,Chickahominy,Not Reported,8,1,0,Virginia
2020-06-09,Portsmouth,Male,187,21,6,Virginia
2020-06-09,New River,Female,74,7,0,Virginia
2020-06-09,Rappahannock,Female,985,75,5,Virginia
2020-06-09,Central Virginia,Female,118,8,0,Virginia
2020-06-09,Roanoke,Not Reported,0,0,0,Virginia
2020-06-09,West Piedmont,Female,150,11,2,Virginia
2020-06-09,Mount Rogers,Female,269,12,8,Virginia
2020-06-09,Piedmont,Male,608,36,4,Virginia
2020-06-09,Chesterfield,Female,1069,50,26,Virginia
2020-06-09,Fairfax,Male,6283,824,217,Virginia
2020-06-09,Crater,Male,651,44,7,Virginia
2020-06-09,Central Virginia,Not Reported,0,0,0,Virginia
2020-06-09,Prince William,Female,3898,303,64,Virginia
2020-06-09,Virginia Beach,Female,433,49,11,Virginia
2020-06-09,Norfolk,Female,302,37,1,Virginia
2020-06-09,Three Rivers,Female,163,27,7,Virginia
2020-06-09,Arlington,Male,1144,215,61,Virginia
2020-06-09,Central Shenandoah,Female,926,71,16,Virginia
2020-06-09,Southside,Female,199,23,16,Virginia
2020-06-08,Southside,Not Reported,3,0,0,Virginia
2020-06-08,Chesapeake,Female,345,50,7,Virginia
2020-06-08,Richmond,Female,780,72,5,Virginia
2020-06-08,Roanoke,Male,89,6,2,Virginia
2020-06-08,Fairfax,Not Reported,141,6,7,Virginia
2020-06-08,Thomas Jefferson,Female,340,41,9,Virginia
2020-06-08,Chesapeake,Not Reported,1,0,0,Virginia
2020-06-08,Cumberland Plateau,Male,16,1,0,Virginia
2020-06-08,Eastern Shore,Female,620,46,21,Virginia
2020-06-08,Lord Fairfax,Not Reported,14,0,0,Virginia
2020-06-08,Rappahannock,Not Reported,11,1,0,Virginia
2020-06-08,Central Shenandoah,Not Reported,0,0,0,Virginia
2020-06-08,Peninsula,Male,317,62,12,Virginia
2020-06-08,Norfolk,Male,296,37,6,Virginia
2020-06-08,Alexandria,Female,1081,94,26,Virginia
2020-06-08,Lenowisco,Male,24,8,3,Virginia
2020-06-08,Pittsylvania-Danville,Female,60,16,2,Virginia
2020-06-08,New River,Not Reported,3,0,0,Virginia
